Date,Fighter 1,Fighter 2,Winner,Method of Victory ,Weight Class,Venue,Title Fight,Main Event,Time Elapsed,F1 TDA,F1 TDL,F1 Control Time,F2 TDA,F2 TDL,F2 Control Time,F1 Total Strikes,F1 Sig Strikes,F1 Head Strike,F1 Body Strike,F1 Leg Strike,F2 Total Strikes,F2 Sig Strikes,F2 Head Strike,F2 Body Strike,F2 Leg Strike,F1 KD,F2 KD,Submission,KO/TKO,Finish,Decision,Stand Up,Late Sub,Late KO,Last Second Finish,F1 Control Proportion,F2 Control Proportion,F1 Sig Strike/Min,F2 Strike/Min,F2 Sig Strike/Min,F1 TDA/Min,F2 TDA/Min,F1 Strike/KD,F2 Strike/KD,F1 KD/Min,F2 KD/Min,F2 KD/Sec
12/4/2021,Maki Pitolo,Dusko Todorovic,F2,UD,MW,Apex,0,0,274,0,0,0,1,1,166,29,13,5,5,3,91,30,28,1,1,0,0,0,0,0,1,0,0,0,0,0,0.61,6.36,2.82,19.92,6.54,0,0.24,0,0,0,0
12/4/2021,Manel Kape,Zhalgas Zhumagulov,F1,KO/TKO,FLW,Apex,0,0,242,0,0,3,0,0,0,73,53,39,5,9,79,31,19,6,6,2,0,0,1,1,0,1,0,0,0,0.01,0,18.12,13.14,19.56,7.68,0,0,1.62,0,0.48,0
12/4/2021,Bryan Barbarena,Darian Weeks,F1,UD,WW,Apex,0,0,900,0,0,21,8,4,198,243,108,55,30,23,217,118,62,37,19,0,0,0,0,0,1,0,0,0,0,0.02,0.22,16.2,7.2,14.46,7.86,0,0.54,0,0,0,0
12/4/2021,Alonzo Menifield,William Knight,F2,UD,LHW,Apex,0,0,900,2,0,385,4,1,43,99,44,34,8,2,139,55,32,14,9,0,1,0,0,0,1,0,0,0,0,0.43,0.05,6.6,2.94,9.24,3.66,0.12,0.24,0,0.42,0,0
12/4/2021,Claudio Puelles,Chris Gruetzemacher,F1,Kneebar ,LW,Apex,0,0,805,8,1,380,1,1,169,103,43,31,11,1,123,38,15,16,7,0,0,1,0,1,0,0,1,0,0,0.47,0.21,7.68,3.18,9.18,2.82,0.6,0.06,0,0,0,0
12/4/2021,Louis Smolka,Vince Morales,F2,KO/TKO,BW,Apex,0,0,122,0,0,0,0,0,0,32,23,5,10,8,50,27,16,8,3,0,1,0,1,1,0,1,0,0,0,0,0,15.72,11.34,24.6,13.26,0,0,0,1.2,0,0.01
11/20/2021,Michael Chiesa,Sean Brady,F2,UD,WW,Apex,0,0,900,1,1,53,8,5,465,107,29,19,10,0,80,18,8,2,8,0,0,0,0,0,1,0,0,0,0,0.06,0.52,7.14,1.92,5.34,1.2,0.06,0.54,0,0,0,0
11/20/2021,Rani Yahya,KyungHo Kang ,F1,UD,BW,Apex,0,0,900,8,3,636,0,0,65,218,27,7,1,19,154,43,36,1,6,0,1,0,0,0,1,0,0,0,0,0.71,0.07,14.52,1.8,10.26,2.88,0.54,0,0,0.36,0,0
11/20/2021,Davey Grant,Adrian Yanez,F2,SD,BW,Apex,0,0,900,1,0,10,0,0,0,274,98,40,40,18,255,100,66,14,20,0,0,0,0,0,1,1,0,0,0,0.01,0,18.24,6.54,16.98,6.66,0.06,0,0,0,0,0
11/20/2021,Pat Sabatini,Tucker Lutz,F1,UD,FW,Apex,0,0,900,11,5,655,1,1,76,132,16,9,4,3,55,17,5,9,3,0,0,0,0,0,1,0,0,0,0,0.73,0.08,8.82,1.08,3.66,1.14,0.72,0.06,0,0,0,0
11/20/2021,Rafa garcia,Natan Levy,F1,UD,LW,Apex,0,0,900,12,7,337,7,3,48,117,35,21,10,4,136,47,21,19,7,0,0,0,0,0,1,0,0,0,0,0.37,0.05,7.8,2.34,9.06,3.12,0.78,0.48,0,0,0,0
11/20/2021,Cody Durden,Aoriqileng,F1,UD,FLW,Apex,0,0,900,10,5,339,3,1,77,158,60,39,7,14,161,65,44,14,7,0,0,0,0,0,1,0,0,0,0,0.38,0.09,10.56,4.02,10.74,4.32,0.66,0.18,0,0,0,0
11/20/2021,Shayilan Nuerdanbieke,Sean Soriano,F1,UD,FW,Apex,0,0,900,8,4,445,2,2,105,190,17,11,2,4,76,35,16,9,10,0,0,0,0,0,1,0,0,0,0,0.49,0.12,12.66,1.14,5.04,2.34,0.54,0.12,0,0,0,0
11/13/2021,Max Holloway,Yair Rodriguez,F1,UD,FW,Apex,1,0,1500,5,3,409,5,1,80,434,230,129,66,35,383,159,78,24,57,0,0,0,0,0,1,0,0,0,0,0.27,0.05,17.34,9.18,15.3,6.36,0.18,0.18,0,0,0,0
11/13/2021,Ben Rothwell,Marcos de Lima,F2,KO/TKO,FW,Apex,0,0,32,1,0,0,0,0,0,8,2,2,0,0,24,14,11,0,3,0,0,0,1,1,0,1,0,0,0,0,0,15,3.78,45,26.28,1.86,0,0,0,0,0
11/13/2021,Miguel Baeza,Khaos Williams,F2,KO/TKO,WW,Apex,0,0,62,2,0,0,1,0,48,57,31,13,1,17,145,49,23,6,20,0,1,0,1,1,0,1,0,0,0,0,0.77,55.14,30,140.34,47.4,1.92,0.96,0,0.42,0,0.02
11/13/2021,Song Yadong,Julio Arce,F1,KO/TKO,BW,Apex,0,0,395,0,0,0,0,0,0,80,30,15,8,7,78,13,7,4,2,1,0,0,1,1,0,1,0,0,0,0,0,12.18,4.56,11.82,1.98,0,0,0.78,0,0.18,0
11/13/2021,Thiago Moises,Joel Alvarez,F2,KO/TKO,LW,Apex,0,0,181,0,0,0,0,0,2,24,11,5,3,3,73,44,27,12,5,0,0,0,1,1,0,1,0,0,0,0,0.01,7.98,3.66,24.18,14.58,0,0,0,0,0,0
11/13/2021,Sean Woodson,Collin Anglin,F1,KO/TKO,FW,Apex,0,0,270,0,0,22,1,0,13,107,50,23,17,10,40,8,4,2,2,1,0,0,1,1,0,1,0,0,0,0.08,0.05,23.76,11.1,8.88,1.8,0,0.24,0.54,0,0.24,0
11/13/2021,Marc Diakiese,Rafael Alves,F2,Guillotine,LW,Apex,0,0,108,1,0,3,0,0,0,13,3,0,1,2,11,6,3,1,2,0,0,1,0,1,0,1,0,0,0,0.03,0,7.2,1.68,6.12,3.36,0.54,0,0,0,0,0
11/13/2021,Kennedy Nzechukwu,Da Woon Jung,F2,KO/TKO,LHW,Apex,0,0,184,0,0,0,0,0,0,18,6,6,0,0,49,16,15,1,0,0,1,0,1,1,0,1,0,0,0,0,0,5.88,1.98,15.96,5.22,0,0,0,1.2,0,0.01
11/6/2021,Kamaru Usman,Colby Covington,F1,UD,WW,"MSG, NY",1,1,1500,1,1,76,11,0,114,336,123,80,41,2,298,107,79,23,5,2,0,0,0,0,1,0,0,0,0,0.05,0.08,13.44,4.92,11.94,4.26,0.06,0.42,0.36,0,0.06,0
11/6/2021,Frankie Edgar,Marlon Vera,F2,KO/TKO,BW,"MSG, NY",0,0,830,9,3,265,0,0,1,202,94,59,25,10,187,88,60,22,6,0,1,0,1,1,0,0,0,1,0,0.32,0,14.58,6.78,13.5,6.36,0.66,0,0,0.3,0,0
11/6/2021,Shane Burgos,Billy Quarantillo,F1,UD,FW,"MSG, NY",0,0,900,0,0,146,14,0,129,329,193,133,32,28,383,164,129,28,7,0,0,0,0,0,1,1,0,0,0,0.16,0.14,21.96,12.84,25.56,10.92,0,0.96,0,0,0,0
11/6/2021,Justin Gaethje,Michael Chandler,F1,UD,LW,"MSG, NY",0,0,900,0,0,97,6,1,3,205,116,83,7,26,246,103,64,28,11,1,0,0,0,0,1,0,0,0,0,0.11,0,13.68,7.74,16.38,6.84,0,0.42,0.3,0,0.06,0
11/6/2021,Alex Pereira,Andreas Michailidis,F1,KO/TKO,MW,"MSG, NY",0,0,318,0,0,4,7,2,239,33,11,4,5,2,19,3,3,0,0,1,0,0,1,1,0,0,0,0,0,0.01,0.75,6.24,2.1,3.6,0.54,0,1.32,1.8,0,0.18,0
11/6/2021,Al Iaquinta,Bobby Green,F2,KO/TKO,LW,"MSG, NY",0,0,145,0,0,0,0,0,15,30,10,5,3,2,41,28,23,2,3,0,1,0,1,1,0,1,0,0,0,0,0.1,12.42,4.14,16.98,11.58,0,0,0,1.44,0,0.01
11/6/2021,Phil Hawes,Chris Curtis,F2,KO/TKO,MW,"MSG, NY",0,0,267,3,0,0,0,0,3,91,48,24,15,9,37,21,15,5,1,0,1,0,1,1,0,1,0,0,0,0,0.01,20.46,10.8,8.34,4.74,0.66,0,0,1.62,0,0
11/6/2021,Edmen Shahbazyan,Nassourdine Imavov,F2,KO/TKO,MW,"MSG, NY",0,0,592,5,1,154,1,0,236,43,22,10,4,8,87,42,34,4,4,0,0,0,1,1,0,0,0,0,0,0.26,0.4,4.38,2.22,8.82,4.26,0.48,0.12,0,0,0,0
11/6/2021,Ian Garry,Jordan Williams,F1,KO/TKO,WW,"MSG, NY",0,0,299,0,0,37,1,0,47,32,18,11,5,2,54,22,16,3,3,1,0,0,1,1,0,1,0,0,0,0.12,0.16,6.42,3.6,10.86,4.44,0,0.18,1.86,0,0.18,0
11/6/2021,Gian Villante,Chris Barnett,F2,KO/TKO,HW,"MSG, NY",0,0,443,0,0,8,0,0,12,51,30,6,21,3,76,38,13,4,21,0,1,0,1,1,0,1,0,0,0,0.02,0.03,6.9,4.08,10.32,5.16,0,0,0,0.78,0,0
11/6/2021,Dustin Jacoby,John Allan,F1,UD,LHW,"MSG, NY",0,0,900,0,0,0,0,0,0,321,153,110,21,22,190,77,43,11,23,0,0,0,0,0,1,1,0,0,0,0,0,21.42,10.2,12.66,5.16,0,0,0,0,0,0
11/6/2021,Melsik Baghdasaryan,Bruno Souza,F1,UD,FW,"MSG, NY",0,0,900,0,0,10,4,0,45,126,75,26,25,24,104,46,27,13,6,0,0,0,0,0,1,1,0,0,0,0.01,0.05,8.4,4.98,6.96,3.06,0,0.24,0,0,0,0
11/6/2021,CJ Vergara,Ode Osbourne,F2,UD,FLW,"MSG, NY",0,0,900,0,0,124,7,1,26,197,93,35,51,7,208,79,61,15,3,0,0,0,0,0,1,0,0,0,0,0.14,0.03,13.14,6.18,13.86,5.28,0,0.48,0,0,0,0
10/30/2021,Jan Blachowicz ,Glover Teixeira,F2,RNC,LHW,Abu Dhabi,1,1,482,0,0,15,6,2,317,73,28,20,6,2,93,23,17,6,0,0,0,1,0,1,0,0,0,0,0,0.03,0.66,9.06,3.48,11.58,2.88,0,0.72,0,0,0,0
10/30/2021,Petr Yan,Cory Sandhagen,F1,UD,BW,Abu Dhabi,1,0,1500,2,0,69,6,1,20,280,149,100,27,22,449,169,118,28,23,1,0,0,0,0,1,0,0,0,0,0.05,0.01,11.22,5.94,17.94,6.78,0.06,0.24,0.24,0,0.06,0
10/30/2021,Islam Makhachev,Dan Hooker,F1,Kimura,LW,Abu Dhabi,0,0,145,1,1,108,0,0,0,14,2,2,0,0,28,4,1,0,3,0,0,1,0,1,0,0,0,0,0,0.75,0,5.82,0.84,11.58,1.68,0.42,0,0,0,0,0
10/30/2021,Alexander Volkov,Marcin Tybura,F1,UD,HW,Abu Dhabi,0,0,900,0,0,120,16,0,121,153,75,53,18,4,157,58,39,15,4,0,0,0,0,0,1,1,0,0,0,0.13,0.13,10.2,4.98,10.44,3.84,0,1.08,0,0,0,0
10/30/2021,Li Jingliang,Khamzat Chimaev,F2,RNC,WW,Abu Dhabi,0,0,196,0,0,0,2,1,181,1,0,0,0,0,62,25,25,0,0,0,0,1,0,1,0,0,0,0,0,0,0.92,0.3,0,18.96,7.68,0,0.6,0,0,0,0
10/30/2021,Magomed Ankalaev,Volkan Oezdemir,F1,UD,LHW,Abu Dhabi,0,0,900,4,1,105,1,0,0,118,66,43,20,3,112,48,23,3,22,1,0,0,0,0,1,0,0,0,0,0.12,0,7.86,4.38,7.44,3.18,0.24,0.06,0.48,0,0.06,0
10/30/2021,Ricardo Ramos,Zubair Tukhugov,F2,UD,FW,Abu Dhabi,0,0,900,0,0,0,7,2,55,227,68,49,10,9,185,77,73,2,2,0,0,0,0,0,1,0,0,0,0,0,0.06,15.12,4.56,12.36,5.16,0,0.48,0,0,0,0
10/30/2021,Albert Duraev,Roman Kopylov,F1,UD,MW,Abu Dhabi,0,0,900,9,1,333,2,1,25,265,71,54,6,11,111,42,30,7,5,0,1,0,0,0,1,0,0,0,0,0.37,0.03,17.64,4.74,7.38,2.82,0.6,0.12,0,0.54,0,0
10/30/2021,Elizeu Zaleski Dos Santos,Benoit Saint Denis,F1,UD,WW,Abu Dhabi,0,0,900,4,0,120,14,2,115,279,149,96,37,16,162,67,40,20,7,0,0,0,0,0,1,0,0,0,0,0.13,0.13,18.6,9.96,10.8,4.44,0.24,0.96,0,0,0,0
10/30/2021,Shamil Gamzatov,Michal Oleksiejczuk,F2,KO/TKO,LHW,Abu Dhabi,0,0,211,2,0,0,0,0,3,67,35,16,13,6,55,32,27,5,0,0,1,0,1,1,0,1,0,0,0,0,0.01,19.08,9.96,15.66,9.12,0.54,0,0,1.08,0,0.01
10/30/2021,Makwan Amirkhani,Lerone Murphy,F2,KO/TKO,FLW,Abu Dhabi,0,0,314,7,5,245,0,0,9,16,4,3,1,0,8,4,4,0,0,0,1,0,1,1,0,0,0,0,0,0.78,0.03,3.06,0.78,1.5,0.78,1.32,0,0,7.5,0,0
10/30/2021,Hu Yaozong,Andre Petroski,F2,Arm Triangle,MW,Abu Dhabi,0,0,886,0,0,13,8,4,579,67,25,17,6,2,111,72,60,10,2,0,0,1,0,1,0,0,1,0,1,0.02,0.65,4.56,1.68,7.5,4.86,0,0.54,0,0,0,0
10/30/2021,Tagir Ulanbekov,Allan Nascimento,F1,SD,FLW,Abu Dhabi,0,0,900,5,4,724,1,0,16,87,18,16,1,1,86,25,13,2,10,0,0,0,0,0,1,0,0,0,0,0.8,0.02,5.82,1.2,5.76,1.68,0.36,0.06,0,0,0,0
10/23/2021,Paulo Costa,Marvin Vettori,F2,UD,LHW,Apex,0,1,1500,1,1,47,5,1,207,269,163,82,67,14,373,190,154,33,3,0,0,0,0,0,1,0,0,0,0,0.03,0.14,10.74,6.54,14.94,7.62,0.06,0.18,0,0,0,0
10/23/2021,Grant Dawson,Ricky Glenn,DRAW,DRAW,LW,Apex,0,0,900,11,3,506,0,0,270,85,24,12,11,1,104,28,19,7,2,0,0,0,0,0,0,0,0,0,0,0.56,0.3,5.64,1.62,6.96,1.86,0.72,0,0,0,0,0
10/23/2021,Alex Caceres ,Seung-Woo Choi,F1,RNC,FW,Apex,0,0,511,0,0,49,0,0,15,72,46,22,13,11,104,33,18,11,4,0,1,1,0,1,0,1,0,0,0,0.1,0.03,8.46,5.4,12.24,3.9,0,0,0,0.6,0,0
10/23/2021,Francisco Trinaldo,Dwight Grant,F1,SD,WW,Apex,0,0,900,3,1,285,1,1,11,101,36,20,11,5,145,31,20,7,4,0,0,0,0,0,1,0,0,0,0,0.32,0.01,6.72,2.4,9.66,2.04,0.18,0.06,0,0,0,0
10/23/2021,Nicolae Negumereanu,Ike Villanueva,F1,KO/TKO,LHW,Apex,0,0,78,1,0,20,1,0,0,21,11,8,0,3,21,7,5,2,0,0,0,0,1,1,0,1,0,0,0,0.26,0,16.14,8.46,16.14,5.4,0.78,0.78,0,0,0,0
10/23/2021,Junyong Park,Gregory Rodrigues,F2,KO/TKO,MW,Apex,0,0,493,0,0,29,4,2,200,112,56,50,0,6,98,68,53,15,0,0,0,0,1,1,0,0,0,0,0,0.06,0.41,13.62,6.84,11.94,8.28,0,0.48,0,0,0,0
10/23/2021,Mason Jones,David Onama,F1,SD,LW,Apex,0,0,900,14,8,541,1,0,11,191,87,65,20,2,186,90,80,8,2,0,0,0,0,0,1,0,0,0,0,0.6,0.01,12.72,5.82,12.42,6,0.96,0.06,0,0,0,0
10/23/2021,Jamie Pickett,Laureano Strapoli ,F1,UD,MW,Apex,0,0,900,2,2,157,9,1,326,108,47,23,23,1,80,25,14,8,3,0,0,0,0,0,1,0,0,0,0,0.17,0.36,7.2,3.12,5.34,1.68,0.12,0.6,0,0,0,0
10/23/2021,Khama Worthy,Jai Herbert,F2,KO/TKO,LW,Apex,0,0,167,0,0,0,0,0,5,21,11,5,1,5,47,24,21,1,2,0,1,0,1,1,0,1,0,0,0,0,0.03,7.56,3.96,16.86,8.64,0,0,0,1.26,0,0.01
10/23/2021,Jeff Molina,Daniel Lacerda,F1,KO/TKO,FLW,Apex,0,0,326,0,0,206,2,0,55,131,47,39,6,2,37,20,7,7,6,1,0,0,1,1,0,1,0,0,0,0.63,0.17,24.12,8.64,6.78,3.66,0,0.36,0.48,0,0.18,0
10/23/2021,Jonathan Martinez,Zviad Lazishvili,F1,UD,BW,Apex,0,0,900,0,0,0,6,0,90,191,92,65,14,13,163,63,25,17,21,0,0,0,0,0,1,1,0,0,0,0,0.1,12.72,6.12,10.86,4.2,0,0.42,0,0,0,0
10/9/2021,Randy Brown,Jared Gooden,F1,UD,WW,Apex,0,0,900,1,0,6,0,0,44,237,115,81,25,9,162,81,19,27,35,0,0,0,0,0,1,1,0,0,0,0.01,0.05,15.78,7.68,10.8,5.4,0.06,0,0,0,0,0
10/9/2021,Tim Elliot,Matheus Nicolau,F2,UD,FLW,Apex,0,0,900,10,1,148,1,1,128,255,70,39,11,20,176,64,28,31,5,0,0,0,0,0,1,0,0,0,0,0.16,0.14,16.98,4.68,11.76,4.26,0.66,0.06,0,0,0,0
10/9/2021,Chris Gutierrez,Felipe Colares,F1,SD,FLW,Apex,0,0,900,3,0,90,7,1,239,165,96,57,14,25,178,41,23,15,3,0,0,0,0,0,1,0,0,0,0,0.1,0.27,10.98,6.42,11.88,2.76,0.18,0.48,0,0,0,0
10/9/2021,Alexander Romanov,Jared Vanderaa,F1,KO/TKO,HW,Apex,0,0,583,7,5,391,0,0,0,103,56,48,6,2,31,13,4,2,7,0,0,0,1,1,0,0,0,0,0,0.67,0,10.62,5.76,3.18,1.32,0.72,0,0,0,0,0
10/9/2021,Charles Rosa,Damon Jackson,F2,UD,FW,Apex,0,0,900,3,2,78,12,6,624,181,34,17,4,13,101,41,33,6,2,0,0,0,0,0,1,0,0,0,0,0.09,0.69,12.06,2.28,6.72,2.76,0.18,0.78,0,0,0,0
10/9/2021,Steve Garcia,Charlie Ontiveros,F1,KO/TKO,LW,Apex,0,0,411,5,3,355,0,0,8,87,34,30,2,2,34,7,7,0,0,0,2,0,1,1,0,0,0,0,0,0.86,0.02,12.72,4.98,4.98,1.02,0.72,0,0,3.54,0,0.01
10/2/2021,Thiago Santos,Johnny Walker,F1,UD,LHW,Apex,0,1,1500,1,0,0,0,0,0,105,44,9,16,19,130,48,7,9,32,0,0,0,0,0,1,1,0,0,0,0,0,4.2,1.74,5.22,1.92,0.06,0,0,0,0,0
10/2/2021,Kevin Holland,Kyle Daukaus,NC,NC,MW,Apex,0,0,223,0,0,64,5,1,130,28,3,2,0,1,25,9,5,3,1,0,0,0,0,0,0,0,0,0,0,0.29,0.58,7.56,0.78,6.72,2.4,0,1.32,0,0,0,0
10/2/2021,Alex Oliveira,Niko Price,F2,UD,WW,Apex,0,0,900,2,1,194,3,1,290,131,65,31,17,17,167,64,37,7,20,0,0,0,0,0,1,0,0,0,0,0.22,0.32,8.76,4.32,11.16,4.26,0.12,0.18,0,0,0,0
10/2/2021,Misha Cirkunov,Krzysztof Jotko,F2,SD,MW,Apex,0,0,900,17,5,246,3,1,44,106,41,13,10,18,115,41,23,6,12,0,0,0,0,0,1,0,0,0,0,0.27,0.05,7.08,2.76,7.68,2.76,1.14,0.18,0,0,0,0
10/2/2021,Alexander Hernandez,Mike Breeden,F1,KO/TKO,LW,Apex,0,0,80,2,0,0,0,0,0,35,20,15,4,1,15,6,4,0,2,1,0,0,1,1,0,1,0,0,0,0,0,26.28,15,11.28,4.5,1.5,0,1.74,0,0.78,0
10/2/2021,Joe Solecki ,Jared Gordon,F2,SD,LW,Apex,0,0,900,7,4,363,2,1,247,102,38,31,5,2,122,51,32,12,7,0,0,0,0,0,1,0,0,0,0,0.4,0.27,6.78,2.52,8.16,3.42,0.48,0.12,0,0,0,0
10/2/2021,Devonte Smith,Jamie Mullarkey,F2,KO/TKO,LW,Apex,0,0,471,0,0,0,2,1,47,67,29,24,2,3,112,55,22,22,11,0,1,0,1,1,0,0,0,0,0,0,0.1,8.52,3.72,14.28,7.02,0,0.24,0,0.54,0,0
10/2/2021,Dougle Silva de Andrade,Gaetano Pirrello ,F1,KO/TKO,BW,Apex,0,0,124,0,0,19,0,0,0,17,10,6,2,2,6,5,0,2,3,1,0,0,1,1,0,1,0,0,0,0.15,0,8.22,4.86,2.88,2.4,0,0,3.54,0,0.48,0
10/2/2021,Alejandro Perez,Johnny Eduardo,F1,Armbar,BW,Apex,0,0,553,1,1,74,1,1,74,66,23,11,10,2,66,31,7,8,16,0,0,1,0,1,0,0,0,0,0,0.13,0.13,7.14,2.52,7.14,3.36,0.12,0.12,0,0,0,0
9/25/2021,Alexander Volkonovski,Brian Ortega,F1,UD,FW,"Las Vegas, NV",1,1,1500,0,0,231,5,2,54,377,214,146,20,48,250,88,59,20,9,0,0,0,0,0,1,0,0,0,0,0.15,0.04,15.06,8.58,10.02,3.54,0,0.18,0,0,0,0
9/25/2021,Nick Diaz,Robbie Lawler,F2,KO/TKO,MW,"Las Vegas, NV",0,0,633,1,0,0,0,0,14,339,150,114,36,0,221,131,88,33,10,0,0,0,1,1,0,1,0,0,0,0,0.02,32.16,14.22,20.94,12.42,0.12,0,0,0,0,0
9/25/2021,Curtis Blaydes,Jairzinho Rozenstruik,F1,UD,HW,"Las Vegas, NV",0,0,900,6,3,379,0,0,0,190,32,18,6,8,99,18,17,1,0,0,0,0,0,0,1,0,0,0,0,0.42,0,12.66,2.16,6.6,1.2,0.42,0,0,0,0,0
9/25/2021,Marlon Moraes,Merab Dvalishvili,F2,KO/TKO,BW,"Las Vegas, NV",0,0,565,0,0,30,4,4,360,49,29,23,0,6,307,69,63,6,0,1,0,0,1,1,0,0,0,0,0,0.05,0.64,5.22,3.06,32.58,7.32,0,0.42,1.2,0,0.12,0
9/25/2021,Dan Hooker,Nasrat Haqparast,F1,UD,LW,"Las Vegas, NV",0,0,900,7,3,424,1,0,3,261,73,26,27,20,77,27,17,9,1,0,0,0,0,0,1,0,0,0,0,0.47,0,17.4,4.86,5.16,1.8,0.48,0.06,0,0,0,0
9/25/2021,Shamil Abdurakhimov,Chris Daukaus,F2,KO/TKO,HW,"Las Vegas, NV",0,0,383,0,0,0,0,0,48,63,23,13,6,4,93,38,34,2,2,0,2,0,1,1,0,1,0,0,0,0,0.13,9.84,3.6,14.58,5.94,0,0,0,1.32,0,0.01
9/25/2021,Uros Medic,Jalin Turner,F2,RNC,LW,"Las Vegas, NV",0,0,241,0,0,0,1,1,144,11,6,2,0,4,68,25,16,8,1,0,0,1,0,1,0,0,0,0,0,0,0.6,2.76,1.5,16.92,6.24,0,0.24,0,0,0,0
9/25/2021,Cody Brundage,Nick Maximov,F2,UD,MW,"Las Vegas, NV",0,0,900,1,0,115,15,4,561,90,28,22,3,3,142,14,12,1,1,0,0,0,0,0,1,0,0,0,0,0.13,0.62,6,1.86,9.48,0.96,0.06,1.02,0,0,0,0
9/25/2021,Matthew Semelsberger,Martin Sano,F1,KO/TKO,WW,"Las Vegas, NV",0,0,15,0,0,1,0,0,0,5,3,2,1,0,3,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0.07,0,19.98,12,12,4.02,0,0,12,0,4.02,0
9/25/2021,Jonathan Pearce,Omar Morales,F1,RNC,FW,"Las Vegas, NV",0,0,511,11,6,333,0,0,19,83,12,9,3,0,42,12,9,0,3,0,0,1,0,1,0,0,0,0,0,0.65,0.04,9.72,1.38,4.92,1.38,1.32,0,0,0,0,0
9/18/2021,Anthony Smith,Ryan Spann,F1,RNC,LHW,Apex,0,1,227,0,0,98,1,0,30,29,17,11,3,3,20,8,5,3,0,2,0,1,0,1,0,1,0,0,0,0.43,0.13,7.68,4.5,5.28,2.1,0,0.24,4.14,0,0.54,0
9/18/2021,Ion Cutelaba,Devin Clark ,F1,UD,LHW,Apex,0,0,900,12,8,528,6,1,118,138,64,59,4,1,130,23,10,3,10,1,0,0,0,0,1,0,0,0,0,0.59,0.13,9.18,4.26,8.64,1.56,0.78,0.42,0.42,0,0.06,0
9/18/2021,Arman tsarukyan,Christos Giagos,F1,KO/TKO,LW,Apex,0,0,129,1,0,11,0,0,49,37,22,21,1,0,11,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0.09,0.38,17.22,10.26,5.1,0.48,0.48,0,1.62,0,0.48,0
9/18/2021,Nate Maness,Tony Gravely,F1,KO/TKO,BW,Apex,0,0,430,1,1,15,6,1,146,98,31,26,5,0,77,36,18,8,10,1,1,0,1,1,0,0,0,0,0,0.04,0.34,13.68,4.32,10.74,5.04,0.12,0.84,0.6,0.78,0.12,0
9/18/2021,Joaquin Buckley,Antonio Arroyo,F1,KO/TKO,MW,Apex,0,0,446,6,1,78,0,0,24,107,41,12,12,17,57,21,4,10,7,1,0,0,1,1,0,0,0,0,0,0.18,0.05,14.4,5.52,7.68,2.82,0.78,0,0.54,0,0.12,0
9/18/2021,Mike Rodriguez,Tafon Nchukwi,F2,UD,LHW,Apex,0,0,900,0,0,2,3,3,285,156,49,19,17,13,240,116,81,25,10,0,0,0,0,0,1,0,0,0,0,0,0.32,10.38,3.24,16.02,7.74,0,0.18,0,0,0,0
9/18/2021,Rong Zhu,Brandon Jenkins,F1,KO/TKO,LW,Apex,0,0,875,8,6,567,0,0,4,198,86,71,8,7,138,41,17,7,17,1,0,0,1,1,0,0,0,1,1,0.65,0.01,13.56,5.88,9.48,2.82,0.54,0,0.3,0,0.06,0
9/18/2021,Montel Jackson,JP Buys,F1,UD,BW,Apex,0,0,900,5,4,603,7,1,80,117,25,18,7,0,60,8,3,4,1,4,0,0,0,0,1,0,0,0,0,0.67,0.09,7.8,1.68,4.02,0.54,0.36,0.48,2.04,0,0.24,0
9/18/2021,Impa Kasanganay,Carlston Harris,F2,KO/TKO,WW,Apex,0,0,158,0,0,0,1,0,21,21,6,5,1,0,48,24,16,6,2,0,1,0,1,1,0,1,0,0,0,0,0.13,7.98,2.28,18.24,9.12,0,0.36,0,1.26,0,0.01
9/18/2021,Gustavo Lopez,Alatengheili,DRAW,DRAW,BW,Apex,0,0,900,8,3,123,1,0,6,119,44,32,5,7,120,36,23,10,3,0,0,0,0,0,0,0,0,0,0,0.14,0.01,7.92,2.94,7.98,2.4,0.54,0.06,0,0,0,0
9/4/2021,Derek Brunson,Darren Till,F1,RNC,MW,Apex,0,1,733,6,3,443,0,0,4,145,41,37,2,2,53,26,14,8,4,0,0,1,0,1,0,0,0,0,0,0.6,0.01,11.88,3.36,4.32,2.1,0.48,0,0,0,0,0
9/4/2021,Tom Aspinall,Serghei Spivac,F1,KO/TKO,HW,Apex,0,0,150,0,0,3,2,0,0,26,16,12,4,0,11,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0.02,0,10.38,6.42,4.38,0,0,0.78,2.28,0,0.42,0
9/4/2021,Alex Morono,David Zawada,F1,UD,WW,Apex,0,0,900,0,0,66,2,1,39,219,90,81,8,1,210,86,39,41,6,0,0,0,0,0,1,0,0,0,0,0.07,0.04,14.58,6,13.98,5.76,0,0.12,0,0,0,0
9/4/2021,Modestas Bukauskas,Khalil Rountree,F2,KO/TKO,LHW,Apex,0,0,450,0,0,0,0,0,0,49,23,18,3,2,92,38,18,7,13,0,1,0,1,1,0,1,0,0,0,0,0,6.54,3.06,12.24,5.04,0,0,0,0.66,0,0
9/4/2021,Paddy Pimblett,Luigi Vendramini,F1,KO/TKO,LW,Apex,0,0,265,2,0,9,1,1,27,81,47,29,7,11,56,25,14,4,7,1,0,0,1,1,0,0,0,0,0,0.03,0.1,18.36,10.62,12.66,5.64,0.48,0.24,0.72,0,0.24,0
