Date,Fighter 1,Fighter 2,Winner,Weight Class,Venue,Title Fight,Main Event,F1 Lay Pray,F2 Lay Pray,Winner LP,F1 Failed LP,F2 Failed LP,Decision,Stinker,F1 Frozen,F2 Frozen,Potential Robbery,Stand Up,F1 Active,F2 Active,Comeback Win,BangFest,F1 Head Hunter,F2 Head Hunter,F1 Leg Kicker,F2 Leg Kicker,Paul Craig,Massacre,F1 Beatdown,F2 Beatdown,Time Elapsed,F1 TDA,F1 TDL,F1 Control Time,F2 TDA,F2 TDL,F2 Control Time,F1 Total Strikes,F1 Sig Strikes,F1 Head Strike,F1 Body Strike,F1 Leg Strike,F2 Total Strikes,F2 Sig Strikes,F2 Head Strike,F2 Body Strike,F2 Leg Strike,F1 KD,F2 KD,F1 Strike Acc%,F1 TD Acc%,F1 HS%,F1 BS%,F1 LS%,F1 Strike/Sec,F1 Sig Strike/Sec,F2 Strike Acc%,F2 TD Acc%,F2 HS%,F2 BS%,F2 LS%,F2 Strike/Sec,F2 Sig Strike/Sec,F1 Strike Diff,F1 Sig Strike Diff,F2 Strike Diff,F2 Sig Strike Diff,Submission,KO,Method of Victory ,Gender
3/19/2022,Mike Grundy,Makwan Amirkhani,F2,FW,"London, England",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,57,1,1,31,0,0,15,3,0,0,0,0,1,0,0,0,0,0,0,0,1,No Strikes Landed,No Strikes Landed,No Strikes Landed,0.002,0,0,No Takedown Attempted,0,0,0,0.001,0,2,0,-2,0,1,0,Anaconda Choke,M
3/19/2022,Shamil Abdurakhimov,Sergei Pavlovich,F2,HW,"London, England",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,243,1,0,0,0,0,12,34,17,4,4,9,48,21,21,0,0,0,1,0.5,0,0.235,0.235,0.529,0.023,0.011,0.438,No Takedown Attempted,0.164,0,0,0.032,0.014,-14,-4,14,4,0,1,KO/TKO,M
3/19/2022,Nikita Krylov,Paul Craig,F2,LHW,"London, England",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,237,1,1,229,1,1,2,39,19,18,1,0,12,2,2,0,0,0,0,0.487,1,0.947,0.053,0,0.026,0.013,0.167,1,0.016,0,0,0.008,0.001,27,17,-27,-17,1,0,Triangle Choke,M
3/19/2022,Jack Shore,Timur Valiev,F1,BW,"London, England",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,900,7,3,282,3,2,123,128,70,46,15,9,155,72,23,26,23,2,0,0.547,0.429,0.657,0.214,0.129,0.085,0.047,0.465,0.667,0.18,0.203,0.18,0.103,0.048,-27,-2,27,2,0,0,UD,M
3/19/2022,Muhammad Mokaev,Cody Durden,F1,FYW,"London, England",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,58,0,0,11,1,1,0,5,2,1,1,0,5,1,0,1,0,1,0,0.4,No Takedown Attempted,0.5,0.5,0,0.003,0.001,0.2,1,0,0.008,0,0.003,0.001,0,1,0,-1,1,0,Guillotine,M
3/12/2022,Thiago Santos,Magomed Ankalaev,F2,LHW,Apex,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1500,0,0,17,2,1,215,160,60,14,16,30,191,78,33,35,10,1,0,0.375,No Takedown Attempted,0.233,0.267,0.5,0.107,0.04,0.408,0.5,0.258,0.273,0.078,0.127,0.052,-31,-18,31,18,0,0,UD,M
3/12/2022,Marlon Moraes,Song Yadong ,F2,BW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,126,0,0,0,0,0,0,25,9,9,0,0,35,14,10,3,1,0,1,0.36,No Takedown Attempted,1,0,0,0.017,0.006,0.4,No Takedown Attempted,0.078,0.023,0.008,0.023,0.009,-10,-5,10,5,0,1,KO/TKO,M
3/12/2022,Sodiq Yusuff,Alex Caceres,F1,FW,Apex,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,900,3,1,162,3,1,21,133,64,18,12,34,143,66,43,14,9,0,0,0.481,0.333,0.281,0.188,0.531,0.089,0.043,0.462,0.333,0.336,0.109,0.07,0.095,0.044,-10,-2,10,2,0,0,UD,M
3/12/2022,Khalil Rountree,Karl Roberson,F1,LHW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,325,1,0,15,0,0,0,69,26,16,5,5,28,17,4,6,7,2,0,0.377,0,0.615,0.192,0.192,0.046,0.017,0.607,No Takedown Attempted,0.031,0.047,0.055,0.019,0.011,41,9,-41,-9,0,1,KO/TKO,M
3/12/2022,Drew Dober,Terrance McKinney,F1,LW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,197,1,0,24,3,2,93,52,17,14,2,1,74,36,33,3,0,1,1,0.327,0,0.824,0.118,0.059,0.035,0.011,0.486,0.667,0.258,0.023,0,0.049,0.024,-22,-19,22,19,0,1,KO/TKO,M
3/12/2022,Alex Pereira,Bruno Silva,F1,MW,Apex,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,900,0,0,77,8,2,195,239,108,60,41,7,160,59,39,8,12,0,0,0.452,No Takedown Attempted,0.556,0.38,0.065,0.159,0.072,0.369,0.25,0.305,0.063,0.094,0.107,0.039,79,49,-79,-49,0,0,UD,M
3/12/2022,Matthew Semelsberger,AJ Fletcher,F1,WW,Apex,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,900,1,1,295,6,4,342,97,40,32,6,2,124,34,21,2,11,0,0,0.412,1,0.8,0.15,0.05,0.065,0.027,0.274,0.667,0.164,0.016,0.086,0.083,0.023,-27,6,27,-6,0,0,UD,M
3/12/2022,Trevin Jones,Javid Basharat,F2,BW,Apex,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,900,3,0,3,0,0,0,178,62,33,16,13,164,89,52,21,16,0,0,0.348,0,0.532,0.258,0.21,0.119,0.041,0.543,No Takedown Attempted,0.406,0.164,0.125,0.109,0.059,14,-27,-14,27,0,0,UD,M
3/12/2022,Damon Jackson,Kamuela Kirk,F1,FW,Apex,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,582,3,2,337,0,0,0,102,32,22,9,1,93,22,14,5,3,0,0,0.314,0.667,0.688,0.281,0.031,0.068,0.021,0.237,No Takedown Attempted,0.109,0.039,0.023,0.062,0.015,9,10,-9,-10,1,0,Arm Triangle,M
3/12/2022,Dalcha Lungiambula,Cody Brundage,F2,MW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,221,1,1,112,4,1,35,83,29,26,3,0,8,4,2,1,1,0,0,0.349,1,0.897,0.103,0,0.055,0.019,0.5,0.25,0.016,0.008,0.008,0.005,0.003,75,25,-75,-25,1,0,Guillotine,M
3/12/2022,Kris Moutinho,Guido Cannetti,F2,BW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,127,0,0,0,0,0,1,30,11,8,1,2,44,28,18,5,5,0,0,0.367,No Takedown Attempted,0.727,0.091,0.182,0.02,0.007,0.636,No Takedown Attempted,0.141,0.039,0.039,0.029,0.019,-14,-17,14,17,0,1,KO/TKO,M
3/12/2022,Tafon Nchukwi,Azamat Murzakanov,F2,LHW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,644,0,0,14,5,1,39,105,98,59,27,12,70,28,25,3,0,0,1,0.933,No Takedown Attempted,0.602,0.276,0.122,0.07,0.065,0.4,0.2,0.195,0.023,0,0.047,0.019,35,70,-35,-70,0,1,KO/TKO,M
3/5/2022,Colby Covington,Jorge Masvidal,F1,WW,"Las Vegas, NV",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1500,15,6,974,0,0,21,338,94,84,9,1,166,67,38,10,19,0,0,0.278,0.4,0.894,0.096,0.011,0.225,0.063,0.404,No Takedown Attempted,0.297,0.078,0.148,0.111,0.045,172,27,-172,-27,0,0,UD,M
3/5/2022,Rafael Dos Anjos,Renato Moicano,F1,LW,"Las Vegas, NV",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1500,15,5,802,3,0,30,318,149,119,23,7,185,88,77,8,3,1,0,0.469,0.333,0.799,0.154,0.047,0.212,0.099,0.476,0,0.602,0.063,0.023,0.123,0.059,133,61,-133,-61,0,0,UD,M
3/5/2022,Edson Barboza,Bryce Mitchell,F2,FW,"Las Vegas, NV",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,900,0,0,2,4,4,688,46,16,3,6,7,209,34,28,4,2,0,1,0.348,No Takedown Attempted,0.188,0.375,0.438,0.031,0.011,0.163,1,0.219,0.031,0.016,0.139,0.023,-163,-18,163,18,0,0,UD,M
3/5/2022,Kevin Holland,Alex Oliveira,F1,WW,"Las Vegas, NV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,338,0,0,15,3,2,22,77,50,24,3,23,44,21,6,7,8,1,0,0.649,No Takedown Attempted,0.48,0.06,0.46,0.051,0.033,0.477,0.667,0.047,0.055,0.063,0.029,0.014,33,29,-33,-29,0,1,KO/TKO,M
3/5/2022,Serghei Spivac,Greg Hardy,F1,HW,"Las Vegas, NV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,136,4,3,81,0,0,0,30,14,14,0,0,12,7,3,1,3,0,0,0.467,0.75,1,0,0,0.02,0.009,0.583,No Takedown Attempted,0.023,0.008,0.023,0.008,0.005,18,7,-18,-7,0,1,KO/Tko,M
3/5/2022,Jalin Turner,Jamie Mullarkey,F1,LW,"Las Vegas, NV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,346,1,1,2,3,1,91,112,52,34,17,1,70,35,22,7,6,1,0,0.464,1,0.654,0.327,0.019,0.075,0.035,0.5,0.333,0.172,0.055,0.047,0.047,0.023,42,17,-42,-17,0,1,KO/Tko,M
3/5/2022,Nicolae Negumereanu,Kennedy Nzechukwu,F1,LHW,"Las Vegas, NV",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,900,5,1,208,0,0,0,178,64,36,7,21,192,95,84,11,0,0,0,0.36,0.2,0.563,0.109,0.328,0.119,0.043,0.495,No Takedown Attempted,0.656,0.086,0,0.128,0.063,-14,-31,14,31,0,0,SD,M
3/5/2022,Brian Kelleher,Umar Nurmagomedov,F1,FW,"Las Vegas, NV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,195,0,0,6,5,1,87,19,1,0,0,1,29,18,9,7,2,0,0,0.053,No Takedown Attempted,0,0,1,0.013,0.001,0.621,0.2,0.07,0.055,0.016,0.019,0.012,-10,-17,10,17,1,0,RNC,M
3/5/2022,Tim Elliot,Tagir Ulanbekov,F1,FYW,"Las Vegas, NV",0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,900,9,3,52,10,2,295,227,79,30,15,34,212,90,70,15,5,1,0,0.348,0.333,0.38,0.19,0.43,0.151,0.053,0.425,0.2,0.547,0.117,0.039,0.141,0.06,15,-11,-15,11,0,0,UD,M
3/5/2022,Devonte Smith,Ludovit Klein,F2,LW,"Las Vegas, NV",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,900,3,0,14,2,0,399,125,53,19,25,9,117,60,25,25,10,0,0,0.424,0,0.358,0.472,0.17,0.083,0.035,0.513,0,0.195,0.195,0.078,0.078,0.04,8,-7,-8,7,0,0,SD,M
3/5/2022,Dustin Jacoby,Michel Oleksiejczuk,F1,LHW,"Las Vegas, NV",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,900,2,1,190,2,1,17,269,89,74,13,2,176,69,59,10,0,0,0,0.331,0.5,0.831,0.146,0.022,0.179,0.059,0.392,0.5,0.461,0.078,0,0.117,0.046,93,20,-93,-20,0,0,UD,M
2/26/2022,Islam Makhachev,Bobby Green,F1,LW,Apex,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,203,2,1,117,0,0,0,51,14,10,2,2,15,9,2,6,1,0,0,0.275,0.5,0.714,0.143,0.143,0.034,0.009,0.6,No Takedown Attempted,0.016,0.047,0.008,0.01,0.006,36,5,-36,-5,0,1,KO/TKO,M
2/26/2022,Misha Cirkunov,Wellington Turman,F2,MW,Apex,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,389,3,1,184,3,0,135,64,30,20,9,1,28,15,8,6,1,0,0,0.469,0.333,0.667,0.3,0.033,0.043,0.02,0.536,0,0.063,0.047,0.008,0.019,0.01,36,15,-36,-15,1,0,Armbar,M
2/26/2022,Arman tsarukyan,Joel Alvarez,F1,LW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,417,2,2,368,0,0,0,122,36,31,3,2,33,7,5,2,0,0,0,0.295,1,0.861,0.083,0.056,0.081,0.024,0.212,No Takedown Attempted,0.039,0.016,0,0.022,0.005,89,29,-89,-29,0,1,KO/TKO,M
2/26/2022,Armen Petrosyan,Gregory Rodrigues,F1,MW,Apex,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,900,0,0,0,3,2,94,232,127,50,38,39,133,61,45,9,7,0,0,0.547,No Takedown Attempted,0.394,0.299,0.307,0.155,0.085,0.459,0.667,0.352,0.07,0.055,0.089,0.041,99,66,-99,-66,0,0,SD,M
2/26/2022,Rong Zhu,Ignacio Bahamondes,F2,LW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,700,4,1,20,0,0,72,130,48,34,9,5,204,126,86,25,15,0,0,0.369,0.25,0.708,0.188,0.104,0.087,0.032,0.618,No Takedown Attempted,0.672,0.195,0.117,0.136,0.084,-74,-78,74,78,1,0,Guillotine,M
2/26/2022,Terrance McKinney,Fares Ziam,F1,LW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,131,0,0,123,0,0,4,16,3,2,1,0,1,1,0,0,1,0,0,0.188,No Takedown Attempted,0.667,0.333,0,0.011,0.002,1,No Takedown Attempted,0,0,0.008,0.001,0.001,15,2,-15,-2,1,0,RNC,M
2/26/2022,Alejandro Perez,Jonathan Martinez,F2,FW,Apex,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,900,1,0,2,0,0,0,146,52,34,8,10,144,74,36,23,15,1,0,0.356,0,0.654,0.154,0.192,0.097,0.035,0.514,No Takedown Attempted,0.281,0.18,0.117,0.096,0.049,2,-22,-2,22,0,0,UD,M
2/26/2022,Ramiz Brahimaj,Michael Gillmore,F1,WW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,122,1,1,93,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,1,No Strikes Landed,No Strikes Landed,No Strikes Landed,0.003,0,0,No Takedown Attempted,0,0,0,0.003,0,-1,0,1,0,1,0,RNC,M
2/26/2022,Victor Altamirano,Carlos Hernandez,F2,FYW,Apex,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,900,4,1,87,9,2,82,152,79,32,42,5,178,84,56,18,10,0,0,0.52,0.25,0.405,0.532,0.063,0.101,0.053,0.472,0.222,0.438,0.141,0.078,0.119,0.056,-26,-5,26,5,0,0,SD,M
2/19/2022,Johnny Walker,Jamahal Hill,F2,LHW,Apex,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,175,0,0,22,0,0,3,25,12,4,3,5,20,6,5,1,0,0,1,0.48,No Takedown Attempted,0.333,0.25,0.417,0.017,0.008,0.3,No Takedown Attempted,0.039,0.008,0,0.013,0.004,5,6,-5,-6,0,1,KO/Tko,M
2/19/2022,Kyle Daukus,Jamie Pickett,F1,MW,Apex,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,299,6,3,252,1,0,15,29,6,4,0,2,9,5,2,3,0,0,0,0.207,0.5,0.667,0,0.333,0.019,0.004,0.556,0,0.016,0.023,0,0.006,0.003,20,1,-20,-1,1,0,D'Arce Choke,M
2/19/2022,Parker Porter,Alan Baudot,F1,HW,Apex,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,900,8,2,394,0,0,24,150,43,20,4,19,113,55,43,11,1,0,0,0.287,0.25,0.465,0.093,0.442,0.1,0.029,0.487,No Takedown Attempted,0.336,0.086,0.008,0.075,0.037,37,-12,-37,12,0,0,UD,M
2/19/2022,Jim Miller,Nikolas Motta,F1,LW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,418,0,0,34,0,0,0,93,48,24,6,18,57,21,17,2,2,1,0,0.516,No Takedown Attempted,0.5,0.125,0.375,0.062,0.032,0.368,No Takedown Attempted,0.133,0.016,0.016,0.038,0.014,36,27,-36,-27,0,1,KO/Tko,M
2/19/2022,Joaquin Buckley,Abdul Razak Alhassan,F1,MW,Apex,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,900,8,5,125,4,3,214,159,51,32,18,1,103,46,40,3,3,0,0,0.321,0.625,0.627,0.353,0.02,0.106,0.034,0.447,0.75,0.313,0.023,0.023,0.069,0.031,56,5,-56,-5,0,0,SD,M
2/19/2022,Garbiel Benitez,David Onama,F2,FW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,264,0,0,0,2,0,10,96,46,19,17,10,94,36,30,2,4,0,1,0.479,No Takedown Attempted,0.413,0.37,0.217,0.064,0.031,0.383,0,0.234,0.016,0.031,0.063,0.024,2,10,-2,-10,0,1,KO/Tko,M
2/19/2022,Chas Skelly,Mark Striegl,F1,FW,Apex,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,421,3,1,223,2,0,82,63,14,12,2,0,44,8,4,1,3,1,0,0.222,0.333,0.857,0.143,0,0.042,0.009,0.182,0,0.031,0.008,0.023,0.029,0.005,19,6,-19,-6,0,1,KO/TKO,M
2/19/2022,Jonathan Pearce,Christian Rodriguez,F1,FW,Apex,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,900,10,6,677,2,2,65,102,18,9,5,4,77,26,21,5,0,0,0,0.176,0.6,0.5,0.278,0.222,0.068,0.012,0.338,1,0.164,0.039,0,0.051,0.017,25,-8,-25,8,0,0,UD,M
2/19/2022,Mario Bautista,Jay Perrin,F1,BW,Apex,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,900,6,4,399,5,2,105,173,72,43,17,12,122,42,16,19,7,0,0,0.416,0.667,0.597,0.236,0.167,0.115,0.048,0.344,0.4,0.125,0.148,0.055,0.081,0.028,51,30,-51,-30,0,0,UD,M
2/12/2022,Israel Adesanya,Robert Whittaker,F1,MW,"Houston, TX",1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1500,0,0,0,10,4,220,188,79,36,14,29,74,59,38,8,13,1,0,0.42,No Takedown Attempted,0.456,0.177,0.367,0.125,0.053,0.797,0.4,0.297,0.063,0.102,0.049,0.039,114,20,-114,-20,0,0,UD,M
2/12/2022,Derrick Lewis,Tai Tuivasa,F2,HW,"Houston, TX",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,400,4,2,108,0,0,126,47,27,24,3,0,47,24,12,9,3,0,1,0.574,0.5,0.889,0.111,0,0.031,0.018,0.511,No Takedown Attempted,0.094,0.07,0.023,0.031,0.016,0,3,0,-3,0,1,KO/TKO,M
2/12/2022,Jared Cannonier,Derek Brunson,F1,MW,"Houston, TX",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,569,1,1,5,13,3,158,96,55,42,8,5,103,43,25,12,6,0,1,0.573,1,0.764,0.145,0.091,0.064,0.037,0.417,0.231,0.195,0.094,0.047,0.069,0.029,-7,12,7,-12,0,1,KO/TKO,M
2/12/2022,Alexander Hernandez,Renato Moicano,F1,LW,"Houston, TX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,383,1,0,5,6,2,103,81,37,19,8,10,65,33,25,6,2,0,0,0.457,0,0.514,0.216,0.27,0.054,0.025,0.508,0.333,0.195,0.047,0.016,0.043,0.022,16,4,-16,-4,1,0,RNC,M
2/12/2022,Bobby Green,Nasrat Haqparast,F1,LW,"Houston, TX",0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,900,1,0,0,0,0,0,355,188,152,26,10,193,76,48,21,7,0,0,0.53,0,0.809,0.138,0.053,0.237,0.125,0.394,No Takedown Attempted,0.375,0.164,0.055,0.129,0.051,162,112,-162,-112,0,0,UD,M
2/12/2022,Andre Arlovski,Jared Vanderaa,F1,HW,"Houston, TX",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,900,0,0,0,0,0,164,140,64,40,19,5,190,70,30,24,16,0,0,0.457,No Takedown Attempted,0.625,0.297,0.078,0.093,0.043,0.368,No Takedown Attempted,0.234,0.188,0.125,0.127,0.047,-50,-6,50,6,0,0,SD,M
2/12/2022,Kyler Phillips,Marcelo Rojo,F1,BW,"Houston, TX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,708,8,3,153,0,0,30,176,80,52,14,14,155,55,32,5,18,0,0,0.455,0.375,0.65,0.175,0.175,0.117,0.053,0.355,No Takedown Attempted,0.25,0.039,0.141,0.103,0.037,21,25,-21,-25,1,0,Triangle Choke(with armbar),M
2/12/2022,Carlos Ulberg,Fabio Cherant,F1,LHW,"Houston, TX",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,900,2,2,75,0,0,22,117,66,25,15,26,41,13,7,6,0,0,0,0.564,1,0.379,0.227,0.394,0.078,0.044,0.317,No Takedown Attempted,0.055,0.047,0,0.027,0.009,76,53,-76,-53,0,0,UD,M
2/12/2022,Mana Martinez,Ronnie Lawrence,F2,BW,"Houston, TX",0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,900,0,0,8,7,6,489,156,39,24,8,7,99,46,30,6,10,2,3,0.25,No Takedown Attempted,0.615,0.205,0.179,0.104,0.026,0.465,0.857,0.234,0.047,0.078,0.066,0.031,57,-7,-57,7,0,0,UD,M
2/12/2022,AJ Dobson,Jacob Malkoun,F2,MW,"Houston, TX",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,900,0,0,27,16,6,557,110,52,41,6,5,255,80,70,9,1,0,0,0.473,No Takedown Attempted,0.788,0.115,0.096,0.073,0.035,0.314,0.375,0.547,0.07,0.008,0.17,0.053,-145,-28,145,28,0,0,UD,M
2/12/2022,Dougle Silva de Andrade,Sergey Morozov,F1,BW,"Houston, TX",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,504,1,0,55,5,1,150,86,37,16,12,9,99,32,24,6,2,3,1,0.43,0,0.432,0.324,0.243,0.057,0.025,0.323,0.2,0.188,0.047,0.016,0.066,0.021,-13,5,13,-5,1,0,RNC,M
2/12/2022,Jeremiah Wells,Blood Diamond,F1,WW,"Houston, TX",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,278,5,1,265,0,0,3,27,15,14,1,0,3,1,0,1,0,0,0,0.556,0.2,0.933,0.067,0,0.018,0.01,0.333,No Takedown Attempted,0,0.008,0,0.002,0.001,24,14,-24,-14,1,0,RNC,M
2/12/2022,William Knight,Max Grishin,F2,HW,"Houston, TX",0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,900,9,3,157,0,0,147,79,21,9,5,7,112,69,16,21,32,0,0,0.266,0.333,0.429,0.238,0.333,0.053,0.014,0.616,No Takedown Attempted,0.125,0.164,0.25,0.075,0.046,-33,-48,33,48,0,0,UD,M
2/5/2022,Jack Hermansson,Sean Strickland,F2,MW,Apex,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1500,8,0,31,0,0,0,353,137,22,64,51,338,153,125,24,4,0,0,0.388,0,0.161,0.467,0.372,0.235,0.091,0.453,No Takedown Attempted,0.977,0.188,0.031,0.225,0.102,15,-16,-15,16,0,0,UD,M
2/5/2022,Punahele Soriano,Nick Maximov,F2,MW,Apex,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,900,0,0,97,16,11,525,93,45,28,17,0,82,29,19,6,4,0,0,0.484,No Takedown Attempted,0.622,0.378,0,0.062,0.03,0.354,0.688,0.148,0.047,0.031,0.055,0.019,11,16,-11,-16,0,0,SD,M
2/5/2022,Shavkat Rakhmonov,Carlston Harris,F1,WW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,250,3,1,52,0,0,44,31,13,10,3,0,35,10,3,6,1,1,0,0.419,0.333,0.769,0.231,0,0.021,0.009,0.286,No Takedown Attempted,0.023,0.047,0.008,0.023,0.007,-4,3,4,-3,0,1,KO/TKO,M
2/5/2022,Sam Alvey,Brendan Allen,F2,LHW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,430,0,0,7,1,0,44,57,24,20,2,2,54,36,15,14,7,0,1,0.421,No Takedown Attempted,0.833,0.083,0.083,0.038,0.016,0.667,0,0.117,0.109,0.055,0.036,0.024,3,-12,-3,12,1,0,RNC,M
2/5/2022,Tresean Gore,Bryan Battle,F2,MW,Apex,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,900,3,2,76,8,1,200,126,57,31,15,11,203,112,49,46,17,0,0,0.452,0.667,0.544,0.263,0.193,0.084,0.038,0.552,0.125,0.383,0.359,0.133,0.135,0.075,-77,-55,77,55,0,0,UD,M
2/5/2022,Julian Erosa,Steven Peterson,F1,FW,Apex,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,900,5,3,112,2,0,44,300,155,120,30,5,276,148,113,15,20,0,0,0.517,0.6,0.774,0.194,0.032,0.2,0.103,0.536,0,0.883,0.117,0.156,0.184,0.099,24,7,-24,-7,0,0,SD,M
